fecha,precio,apertura,maximo,minimo,ratiocorriente,capitaltotal,rotacioncxc,rotacioninventario,rotacioncxp,deudaneta,retornoactivos,retornocapital,margenbeneficio,deudacapitalsocial,valorempresa,ratiopagodividendo,ratiocoberturadividendo,smavg,rsi,macd,sig,dif,oro,plata,cobre,divisa
2016-04-23 00:00:00,29.17,29.18,29.39,29.05,2.61,5454.81,9.96,3.35,5.34,5320.97,5.07,7.18,15.31,97.55,27922.65,13.77,7.41,4648.75,62.11,0.81,0.64,0.17,1234.6766,16.981,2.2623,3.275
2016-04-24 00:00:00,29.14,28.99,29.41,28.9,2.62,5456.83,9.96,3.35,5.35,5322.17,5.05,7.16,15.33,97.54,27922.65,13.83,7.39,6450.5,61.87,0.81,0.65,0.16,1236.3233,16.9913,2.2582,3.2793
2016-04-25 00:00:00,29.1,28.79,29.43,28.75,2.62,5458.86,9.97,3.35,5.35,5323.36,5.04,7.15,15.35,97.53,27922.65,13.88,7.36,8252.25,61.62,0.82,0.66,0.16,1237.97,17.0017,2.254,3.2837
2016-04-26 00:00:00,29.07,28.6,29.45,28.6,2.63,5460.89,9.98,3.35,5.36,5324.56,5.03,7.14,15.37,97.51,27822.06,13.94,7.34,10054,61.38,0.83,0.67,0.15,1243.4,17.163,2.243,3.2835
2016-04-27 00:00:00,30,29.68,30,29.68,2.63,5462.91,9.98,3.35,5.36,5325.75,5.02,7.12,15.39,97.5,28541.61,13.99,7.31,10425,65.55,0.91,0.72,0.19,1245.83,17.238,2.2205,3.2896
2016-04-28 00:00:00,29.6,29.85,29.85,29.6,2.64,5464.94,9.99,3.35,5.37,5326.95,5.01,7.11,15.41,97.48,28232.13,14.04,7.29,10335,62.42,0.93,0.76,0.17,1266.26,17.5545,2.2315,3.276
2016-04-29 00:00:00,29.7,29.7,29.7,29.7,2.64,5466.97,9.99,3.35,5.38,5328.14,5,7.09,15.43,97.47,28309.5,14.1,7.26,10282,62.9,0.95,0.8,0.15,1293.53,17.847,2.2835,3.2859
2016-04-30 00:00:00,29.57,29.67,29.67,29.57,2.65,5468.99,10,3.35,5.38,5329.34,4.99,7.08,15.44,97.46,28211.5,14.15,7.24,10233,61.87,0.94,0.81,0.13,1292.87,17.7478,2.2778,3.2913
2016-05-01 00:00:00,29.45,29.63,29.63,29.45,2.65,5471.02,10.01,3.35,5.39,5330.53,4.98,7.07,15.46,97.44,28113.5,14.21,7.21,10184,60.83,0.93,0.82,0.11,1292.21,17.6487,2.2722,3.2968
2016-05-02 00:00:00,29.32,29.6,29.6,29.32,2.66,5473.04,10.01,3.35,5.39,5331.72,4.97,7.05,15.48,97.43,28015.49,14.26,7.19,10135,59.8,0.92,0.82,0.1,1291.55,17.5495,2.2665,3.3022
2016-05-03 00:00:00,28.96,29.25,29.28,28.96,2.66,5475.07,10.02,3.35,5.4,5332.92,4.96,7.04,15.5,97.41,28015.49,14.31,7.16,10189,57.07,0.87,0.82,0.05,1286.5,17.4272,2.219,3.331
2016-05-04 00:00:00,28.6,28.9,28.96,28.6,2.67,5477.1,10.03,3.35,5.4,5334.11,4.95,7.03,15.52,97.4,27458.42,14.37,7.14,10243,54.34,0.83,0.82,0,1279.68,17.376,2.1865,3.3297
2016-05-05 00:00:00,28.15,28.5,28.5,28.15,2.67,5479.12,10.03,3.35,5.41,5335.31,4.94,7.01,15.54,97.39,27110.25,14.42,7.12,10031,51.19,0.71,0.8,-0.09,1277.74,17.344,2.154,3.3202
2016-05-06 00:00:00,28.65,28.65,28.65,28.65,2.68,5481.15,10.04,3.35,5.42,5336.5,4.93,7,15.56,97.37,27497.11,14.47,7.09,9582,54.36,0.65,0.77,-0.12,1288.99,17.4725,2.154,3.3098
2016-05-07 00:00:00,28.32,28.2,28.32,28.2,2.68,5483.18,10.04,3.35,5.42,5337.7,4.91,6.98,15.58,97.36,27239.2,14.53,7.07,9595.67,52.14,0.61,0.75,-0.15,1280.6199,17.3252,2.1382,3.3174
2016-05-08 00:00:00,27.98,27.75,27.98,27.75,2.69,5485.2,10.05,3.35,5.43,5338.89,4.9,6.97,15.6,97.34,26981.3,14.58,7.04,9609.33,49.92,0.56,0.74,-0.18,1272.2499,17.1778,2.1223,3.3251
2016-05-09 00:00:00,27.65,27.3,27.65,27.3,2.69,5487.23,10.06,3.35,5.43,5340.09,4.89,6.96,15.62,97.33,26723.4,14.64,7.02,9623,47.7,0.52,0.72,-0.2,1263.88,17.0305,2.1065,3.3327
2016-05-10 00:00:00,27.8,27.3,27.8,27.3,2.7,5489.26,10.06,3.35,5.44,5341.28,4.88,6.94,15.64,97.31,26839.46,14.69,6.99,9058,48.71,0.42,0.66,-0.24,1265.84,17.1162,2.0925,3.3335
2016-05-11 00:00:00,28.2,28.08,28.2,28.08,2.7,5491.28,10.07,3.35,5.44,5342.48,4.87,6.93,15.66,97.3,27148.94,14.74,6.97,8812,51.42,0.37,0.6,-0.23,1277.21,17.4113,2.1035,3.328
2016-05-12 00:00:00,27.85,28,28,27.7,2.71,5493.31,10.07,3.35,5.45,5343.67,4.86,6.92,15.68,97.29,26878.14,14.8,6.94,8858,48.98,0.3,0.54,-0.24,1263.68,16.977,2.0745,3.3213
2016-05-13 00:00:00,27.15,27.4,27.55,27.11,2.71,5495.33,10.08,3.35,5.45,5344.86,4.85,6.9,15.7,97.27,26336.55,14.85,6.92,9713,44.45,0.18,0.47,-0.29,1273.45,17.111,2.074,3.3356
2016-05-14 00:00:00,27.15,27.34,27.45,27.12,2.72,5497.36,10.09,3.35,5.46,5346.06,4.84,6.89,15.71,97.26,26336.55,14.91,6.89,9704.25,44.45,0.16,0.45,-0.29,1273.6867,17.1213,2.079,3.3333
2016-05-15 00:00:00,27.15,27.27,27.35,27.13,2.72,5499.39,10.09,3.35,5.47,5347.25,4.83,6.88,15.73,97.24,26336.55,14.96,6.87,9695.5,44.45,0.14,0.43,-0.3,1273.9234,17.1315,2.084,3.331
2016-05-16 00:00:00,27.15,27.21,27.25,27.14,2.73,5501.41,10.1,3.35,5.47,5348.45,4.82,6.86,15.75,97.23,26336.55,15.01,6.84,9686.75,44.45,0.11,0.41,-0.3,1274.16,17.1418,2.089,3.3287
2016-05-17 00:00:00,27.15,27.15,27.15,27.15,2.73,5503.44,10.1,3.35,5.48,5349.64,4.81,6.85,15.77,97.22,26336.55,15.07,6.82,9678,44.45,0.09,0.39,-0.3,1278.95,17.247,2.089,3.312
2016-05-18 00:00:00,27.15,27.2,27.2,27.15,2.74,5505.47,10.11,3.35,5.48,5350.84,4.8,6.83,15.79,97.2,26336.55,15.12,6.79,9645,44.45,0.02,0.32,-0.3,1258.5,16.9035,2.0785,3.3316
2016-05-19 00:00:00,26.95,26.95,26.95,26.95,2.74,5507.49,10.12,3.35,5.49,5352.03,4.79,6.82,15.81,97.19,26181.81,15.18,6.77,2355,43.03,-0.06,0.24,-0.3,1254.75,16.486,2.061,3.3395
2016-05-20 00:00:00,26.87,27.1,27.1,26.87,2.75,5509.52,10.12,3.35,5.49,5353.23,4.77,6.81,15.83,97.17,26119.91,15.23,6.75,2186,42.44,-0.12,0.17,-0.29,1251.98,16.5295,2.0555,3.3321
2016-05-21 00:00:00,26.87,27.02,27.02,26.87,2.75,5511.55,10.13,3.35,5.5,5354.42,4.76,6.79,15.85,97.16,26119.91,15.28,6.72,2178.33,42.44,-0.14,0.15,-0.28,1251.0299,16.4812,2.0553,3.336
2016-05-22 00:00:00,26.87,26.95,26.95,26.87,2.76,5513.57,10.13,3.35,5.51,5355.61,4.75,6.78,15.87,97.15,26119.91,15.34,6.7,2170.67,42.44,-0.15,0.13,-0.28,1250.0799,16.4328,2.0552,3.3398
2016-05-23 00:00:00,26.87,26.87,26.87,26.87,2.76,5515.6,10.14,3.35,5.51,5356.81,4.74,6.77,15.89,97.13,26119.91,15.39,6.67,2163,42.44,-0.17,0.1,-0.27,1249.13,16.3845,2.055,3.3437
2016-05-24 00:00:00,26.83,26.71,26.83,26.71,2.77,5517.62,10.15,3.35,5.52,5358,4.73,6.75,15.91,97.12,26119.91,15.45,6.65,2133,42.15,-0.19,0.07,-0.26,1227.21,16.2215,2.0665,3.3441
2016-05-25 00:00:00,26.8,26.55,26.8,26.55,2.77,5519.65,10.15,3.35,5.52,5359.2,4.72,6.74,15.93,97.1,26065.75,15.5,6.62,2103,41.86,-0.21,0.04,-0.25,1224.41,16.3175,2.1015,3.3376
2016-05-26 00:00:00,26.7,26.8,26.8,26.7,2.77,5521.68,10.16,3.35,5.53,5360.39,4.71,6.73,15.95,97.09,25988.38,15.55,6.6,2244,41.01,-0.25,-0.02,-0.23,1219.8,16.325,2.1025,3.345
2016-05-27 00:00:00,26.67,26.62,26.75,26.54,2.78,5523.7,10.16,3.35,5.53,5361.59,4.7,6.71,15.97,97.08,25988.38,15.61,6.57,2290.33,40.72,-0.26,-0.03,-0.23,1212.38,16.2276,2.119,3.349
2016-05-28 00:00:00,26.63,26.45,26.7,26.38,2.78,5525.73,10.17,3.35,5.54,5362.78,4.69,6.7,15.98,97.06,25988.38,15.66,6.55,2336.67,40.43,-0.26,-0.04,-0.23,1209.9033,16.1495,2.1143,3.3548
2016-05-29 00:00:00,26.6,26.27,26.65,26.23,2.79,5527.76,10.18,3.35,5.54,5363.98,4.68,6.68,16,97.05,25988.38,15.71,6.52,2383,40.14,-0.27,-0.05,-0.22,1207.4266,16.0714,2.1095,3.3607
2016-05-30 00:00:00,26.57,26.1,26.6,26.07,2.79,5529.78,10.18,3.35,5.55,5365.17,4.67,6.67,16.02,97.03,25988.38,15.77,6.5,2429.33,39.85,-0.28,-0.05,-0.22,1204.95,15.9933,2.1047,3.3665
2016-05-31 00:00:00,26.53,25.92,26.55,25.91,2.8,5531.81,10.19,3.35,5.56,5366.37,4.66,6.66,16.04,97.02,25988.38,15.82,6.47,2475.67,39.56,-0.28,-0.06,-0.22,1215.32,15.9956,2.1,3.3754
2016-06-01 00:00:00,26.5,25.75,26.5,25.75,2.8,5533.84,10.19,3.35,5.56,5367.56,4.65,6.64,16.06,97,25833.64,15.88,6.45,2522,39.27,-0.29,-0.07,-0.22,1212.98,15.9595,2.0775,3.3695
2016-06-02 00:00:00,26.4,26.15,26.4,26.15,2.81,5535.86,10.2,3.35,5.57,5368.75,4.63,6.63,16.08,96.99,25756.27,15.93,6.42,2567,38.4,-0.33,-0.12,-0.21,1211,15.991,2.074,3.3754
2016-06-03 00:00:00,26.45,26.25,26.45,26.25,2.81,5537.89,10.21,3.35,5.57,5369.95,4.62,6.62,16.1,96.98,25756.27,15.98,6.4,2590.4,39.15,-0.33,-0.13,-0.2,1244.2,16.413,2.1155,3.3342
2016-06-04 00:00:00,26.51,26.36,26.51,26.36,2.82,5539.91,10.21,3.35,5.58,5371.14,4.61,6.6,16.12,96.96,25756.27,16.04,6.38,2613.8,39.9,-0.33,-0.14,-0.19,1244.5799,16.4344,2.1173,3.326
2016-06-05 00:00:00,26.56,26.46,26.56,26.46,2.82,5541.94,10.22,3.35,5.58,5372.34,4.6,6.59,16.14,96.95,25756.27,16.09,6.35,2637.2,40.64,-0.33,-0.15,-0.18,1244.9599,16.4558,2.1192,3.3178
2016-06-06 00:00:00,26.62,26.57,26.62,26.57,2.83,5543.97,10.22,3.35,5.59,5373.53,4.59,6.57,16.16,96.93,25756.27,16.15,6.33,2660.6,41.39,-0.33,-0.16,-0.18,1245.34,16.4772,2.121,3.3096
2016-06-07 00:00:00,26.67,26.67,26.67,26.67,2.83,5545.99,10.23,3.35,5.59,5374.73,4.58,6.56,16.18,96.92,25965.17,16.2,6.3,2684,42.14,-0.33,-0.17,-0.17,1243.81,16.392,2.0545,3.3005
2016-06-08 00:00:00,27,27,27.05,26.85,2.84,5548.02,10.24,3.35,5.6,5375.92,4.57,6.55,16.2,96.91,26220.49,16.25,6.28,2536,46.43,-0.31,-0.19,-0.11,1262.8,17.0405,2.065,3.2956
2016-06-09 00:00:00,26.25,26.2,26.3,26.05,2.84,5550.05,10.24,3.35,5.61,5377.12,4.56,6.53,16.22,96.89,25640.21,16.31,6.25,2918,39.3,-0.34,-0.22,-0.12,1269.8,17.2775,2.042,3.3071
2016-06-10 00:00:00,26.15,26.15,26.15,26,2.85,5552.07,10.25,3.35,5.61,5378.31,4.55,6.52,16.23,96.88,25562.84,16.36,6.23,2954,38.45,-0.38,-0.25,-0.12,1274.24,17.3315,2.033,3.331
2016-06-11 00:00:00,26.01,25.99,26.01,25.84,2.85,5554.1,10.26,3.35,5.62,5379.5,4.54,6.51,16.25,96.86,25562.84,16.42,6.2,2960,37.37,-0.39,-0.26,-0.13,1277.4467,17.371,2.0403,3.3288
2016-06-12 00:00:00,25.87,25.83,25.87,25.68,2.86,5556.13,10.26,3.35,5.62,5380.7,4.53,6.49,16.27,96.85,25562.84,16.47,6.18,2966,36.28,-0.41,-0.27,-0.13,1280.6533,17.4105,2.0477,3.3265
2016-06-13 00:00:00,25.74,25.66,25.74,25.52,2.86,5558.15,10.27,3.35,5.63,5381.89,4.52,6.48,16.29,96.84,25562.84,16.52,6.15,2972,35.19,-0.42,-0.28,-0.14,1283.86,17.45,2.055,3.3243
2016-06-14 00:00:00,25.6,25.5,25.6,25.36,2.87,5560.18,10.27,3.35,5.63,5383.09,4.51,6.47,16.31,96.82,25137.3,16.58,6.13,2978,34.1,-0.44,-0.29,-0.15,1285.72,17.3942,2.042,3.3375
2016-06-15 00:00:00,26.46,26.15,26.53,26.15,2.87,5562.2,10.28,3.35,5.64,5384.28,4.49,6.45,16.33,96.81,25802.69,16.63,6.1,2253,44.66,-0.42,-0.32,-0.1,1291.75,17.5225,2.092,3.3045
2016-06-16 00:00:00,25.97,26.1,26.1,25.97,2.88,5564.23,10.29,3.35,5.65,5385.48,4.48,6.44,16.35,96.79,25423.57,16.69,6.08,2479,40.66,-0.43,-0.34,-0.09,1278.43,17.193,2.0505,3.332
2016-06-17 00:00:00,26.21,26.3,26.3,26.21,2.88,5566.26,10.29,3.35,5.65,5386.67,4.47,6.42,16.37,96.78,25423.57,16.74,6.05,2473.5,42.99,-0.42,-0.34,-0.08,1298.65,17.5,2.0535,3.3167
2016-06-18 00:00:00,26.45,26.51,26.51,26.45,2.89,5568.28,10.3,3.35,5.66,5387.87,4.46,6.41,16.39,96.76,25668.58,16.79,6.03,2468,45.33,-0.4,-0.34,-0.06,1295.7333,17.4992,2.0672,3.3068
2016-06-19 00:00:00,26.68,26.71,26.71,26.68,2.89,5570.31,10.3,3.35,5.66,5389.06,4.45,6.4,16.41,96.75,25913.59,16.85,6.01,2462.5,47.67,-0.38,-0.34,-0.04,1292.8166,17.4985,2.0808,3.2969
2016-06-20 00:00:00,26.92,26.92,26.92,26.92,2.9,5572.34,10.31,3.34,5.67,5390.26,4.44,6.38,16.43,96.74,26158.6,16.9,5.98,2457,50,-0.37,-0.35,-0.02,1289.9,17.4977,2.0945,3.287
2016-06-21 00:00:00,27.2,26.77,27.2,26.77,2.9,5574.36,10.32,3.34,5.67,5391.45,4.43,6.37,16.45,96.72,26375.23,16.96,5.96,2527,52.38,-0.29,-0.33,0.05,1268.12,17.2895,2.1165,3.2862
2016-06-22 00:00:00,27.3,27.25,27.3,27.2,2.91,5576.39,10.32,3.34,5.68,5392.64,4.42,6.36,16.47,96.71,26452.6,17.01,5.93,2437,53.24,-0.21,-0.31,0.1,1266.22,17.2653,2.135,3.2858
2016-06-23 00:00:00,28.1,27.5,28.1,27.5,2.91,5578.42,10.33,3.34,5.68,5393.84,4.41,6.34,16.49,96.69,27071.57,17.06,5.91,2746,59.51,-0.09,-0.27,0.18,1256.84,17.291,2.1635,3.275
2016-06-24 00:00:00,25.65,25.8,25.8,25.65,2.92,5580.44,10.33,3.34,5.69,5395.03,4.4,6.33,16.5,96.68,25175.99,17.12,5.88,2824,41.26,-0.19,-0.25,0.06,1315.75,17.745,2.113,3.3127
2016-06-25 00:00:00,25.53,25.7,25.73,25.47,2.92,5582.47,10.34,3.34,5.7,5396.23,4.39,6.32,16.52,96.67,25085.72,17.17,5.86,3041,40.64,-0.22,-0.25,0.03,1318.7,17.7438,2.1165,3.3157
2016-06-26 00:00:00,25.42,25.6,25.65,25.28,2.93,5584.49,10.35,3.34,5.7,5397.42,4.38,6.3,16.54,96.65,24995.45,17.22,5.83,3258,40.02,-0.25,-0.25,0,1321.65,17.7427,2.12,3.3188
2016-06-27 00:00:00,25.3,25.5,25.58,25.1,2.93,5586.52,10.35,3.34,5.71,5398.62,4.37,6.29,16.56,96.64,24905.19,17.28,5.81,3475,39.4,-0.29,-0.26,-0.03,1324.6,17.7415,2.1235,3.3218
2016-06-28 00:00:00,25.8,26,26,25.8,2.94,5588.55,10.36,3.34,5.71,5399.81,4.35,6.27,16.58,96.62,25292.04,17.33,5.78,3158,43.33,-0.32,-0.27,-0.05,1311.79,17.7805,2.173,3.3055
2016-06-29 00:00:00,26.3,26.27,26.4,26.18,2.94,5590.57,10.36,3.34,5.72,5401.01,4.34,6.26,16.6,96.61,25733.6,17.39,5.76,3079.5,46.8,-0.3,-0.27,-0.03,1319.15,18.2968,2.186,3.2872
2016-06-30 00:00:00,26.8,26.55,26.8,26.55,2.95,5592.6,10.37,3.34,5.72,5402.2,4.33,6.25,16.62,96.6,26175.15,17.44,5.73,3001,50.27,-0.27,-0.27,0,1321.9,18.7148,2.1955,3.2866
2016-07-01 00:00:00,26.4,26.15,26.4,26.15,2.94,5594.14,10.37,3.35,5.73,5401.54,4.34,6.26,16.59,96.56,25865.67,17.46,5.73,2940,47.75,-0.26,-0.27,0.01,1341.35,19.7598,2.217,3.2875
2016-07-02 00:00:00,26.15,25.99,26.17,25.95,2.94,5595.68,10.38,3.35,5.73,5400.87,4.35,6.27,16.57,96.52,25865.67,17.49,5.72,2968.25,46.32,-0.27,-0.27,0,1344.4967,19.9481,2.2086,3.2867
2016-07-03 00:00:00,25.9,25.82,25.95,25.75,2.94,5597.23,10.38,3.35,5.74,5400.21,4.36,6.28,16.54,96.48,25865.67,17.51,5.71,2996.5,44.89,-0.29,-0.27,-0.02,1347.6433,20.1363,2.2003,3.2858
2016-07-04 00:00:00,25.64,25.66,25.72,25.56,2.94,5598.77,10.38,3.35,5.74,5399.55,4.37,6.29,16.51,96.45,25865.67,17.53,5.71,3024.75,43.46,-0.31,-0.28,-0.03,1350.79,20.3246,2.1919,3.285
2016-07-05 00:00:00,25.39,25.5,25.5,25.36,2.93,5600.31,10.39,3.36,5.75,5398.89,4.38,6.31,16.48,96.41,25084.22,17.56,5.7,3053,42.02,-0.32,-0.28,-0.04,1356.45,19.9375,2.1835,3.2845
2016-07-06 00:00:00,25.38,25.05,25.38,25.05,2.93,5601.85,10.39,3.36,5.75,5398.22,4.39,6.32,16.46,96.37,25076.49,17.58,5.69,2664,41.97,-0.37,-0.3,-0.07,1363.78,20.092,2.1535,3.2843
2016-07-07 00:00:00,25.2,25.1,25.3,25.1,2.93,5603.4,10.39,3.36,5.75,5397.56,4.39,6.33,16.43,96.33,24937.22,17.6,5.69,2786,40.96,-0.42,-0.32,-0.1,1360.45,19.6875,2.1235,3.2851
2016-07-08 00:00:00,25.6,25.6,25.6,25.6,2.93,5604.94,10.39,3.36,5.76,5396.9,4.4,6.34,16.4,96.3,25246.7,17.63,5.68,2686,44.18,-0.42,-0.34,-0.08,1366.33,20.2742,2.119,3.2842
2016-07-09 00:00:00,25.73,25.77,25.77,25.7,2.92,5606.48,10.4,3.37,5.76,5396.23,4.41,6.35,16.37,96.26,25349.86,17.65,5.67,2715.67,45.22,-0.41,-0.34,-0.07,1362.6866,20.2761,2.1285,3.2826
2016-07-10 00:00:00,25.87,25.93,25.93,25.8,2.92,5608.02,10.4,3.37,5.77,5395.57,4.42,6.37,16.35,96.22,25453.02,17.67,5.67,2745.33,46.25,-0.4,-0.35,-0.05,1359.0433,20.2781,2.138,3.2811
2016-07-11 00:00:00,26,26.1,26.1,25.9,2.92,5609.57,10.4,3.37,5.77,5394.91,4.43,6.38,16.32,96.18,25556.18,17.7,5.66,2775,47.29,-0.39,-0.35,-0.04,1355.4,20.28,2.1475,3.2795
2016-07-12 00:00:00,26.3,26,26.3,26,2.92,5611.11,10.41,3.37,5.78,5394.24,4.44,6.39,16.29,96.14,25788.3,17.72,5.65,2579,49.55,-0.33,-0.35,0.02,1333.1,20.1725,2.213,3.285
2016-07-13 00:00:00,26.54,26.67,26.75,26.5,2.91,5612.65,10.41,3.38,5.78,5393.58,4.45,6.4,16.27,96.11,25973.99,17.74,5.65,2860,51.35,-0.26,-0.33,0.07,1342.64,20.3575,2.24,3.2795
2016-07-14 00:00:00,26.54,26.54,26.54,26.54,2.91,5614.19,10.41,3.38,5.79,5392.92,4.45,6.41,16.24,96.07,25973.99,17.77,5.64,2956,51.35,-0.21,-0.31,0.1,1335.23,20.3135,2.243,3.2787
2016-07-15 00:00:00,26.4,26.6,26.6,26.4,2.91,5615.74,10.41,3.38,5.79,5392.25,4.46,6.43,16.21,96.03,25865.67,17.79,5.63,3029,50.14,-0.17,-0.28,0.11,1337.45,20.2325,2.2335,3.2784
2016-07-16 00:00:00,26.37,26.5,26.5,26.37,2.91,5617.28,10.42,3.38,5.79,5391.59,4.47,6.44,16.18,95.99,25839.88,17.81,5.62,2925.33,49.84,-0.17,-0.27,0.1,1334.5834,20.1732,2.2347,3.2795
2016-07-17 00:00:00,26.33,26.4,26.4,26.33,2.9,5618.82,10.42,3.39,5.8,5390.93,4.48,6.45,16.16,95.96,25814.09,17.84,5.62,2821.67,49.55,-0.16,-0.26,0.1,1331.7167,20.1138,2.2358,3.2805
2016-07-18 00:00:00,26.3,26.3,26.3,26.3,2.9,5620.36,10.42,3.39,5.8,5390.27,4.49,6.46,16.13,95.92,25788.3,17.86,5.61,2718,49.25,-0.15,-0.25,0.1,1328.85,20.0545,2.237,3.2816
2016-07-19 00:00:00,26.2,26.2,26.2,25.85,2.9,5621.91,10.43,3.39,5.81,5389.6,4.5,6.47,16.1,95.88,25710.93,17.88,5.6,2924,48.32,-0.14,-0.23,0.09,1332.01,19.9145,2.263,3.2999
2016-07-20 00:00:00,26,26.28,26.28,26,2.9,5623.45,10.43,3.39,5.81,5388.94,4.51,6.49,16.07,95.84,25556.18,17.91,5.6,2166,46.44,-0.15,-0.21,0.07,1316.06,19.4095,2.254,3.3132
2016-07-21 00:00:00,26.15,26.15,26.15,26.15,2.9,5624.99,10.43,3.4,5.82,5388.28,4.52,6.5,16.05,95.81,25672.24,17.93,5.59,2086,48.07,-0.14,-0.2,0.06,1331.43,19.788,2.2585,3.327
2016-07-22 00:00:00,26.23,26,26.23,26,2.89,5626.53,10.44,3.4,5.82,5387.61,4.52,6.51,16.02,95.77,25734.14,17.95,5.58,2102,48.97,-0.12,-0.18,0.06,1322.73,19.6325,2.2355,3.3215
2016-07-23 00:00:00,26.19,26,26.19,26,2.89,5628.07,10.44,3.4,5.83,5386.95,4.53,6.52,15.99,95.73,25700.61,17.98,5.58,2106.33,48.49,-0.12,-0.18,0.06,1320.3533,19.609,2.2293,3.3382
2016-07-24 00:00:00,26.14,26.01,26.14,26.01,2.89,5629.62,10.44,3.41,5.83,5386.29,4.54,6.53,15.96,95.69,25667.08,18,5.57,2110.67,48.01,-0.12,-0.18,0.05,1317.9766,19.5855,2.2232,3.3548
2016-07-25 00:00:00,26.1,26.01,26.1,26.01,2.89,5631.16,10.44,3.41,5.83,5385.62,4.55,6.55,15.94,95.66,25633.55,18.02,5.56,2115,47.53,-0.12,-0.17,0.05,1315.6,19.562,2.217,3.3715
2016-07-26 00:00:00,26.51,26.5,26.51,26.5,2.88,5632.7,10.45,3.41,5.84,5384.96,4.56,6.56,15.91,95.62,25950.78,18.05,5.56,1953,52.28,-0.09,-0.16,0.07,1320.26,19.6407,2.2255,3.3605
2016-07-27 00:00:00,26.5,26.5,26.5,26.5,2.88,5634.24,10.45,3.41,5.84,5384.3,4.57,6.57,15.88,95.58,25943.04,18.07,5.55,1856,52.15,-0.06,-0.14,0.08,1340.08,20.365,2.185,3.3505
2016-07-28 00:00:00,26.26,26.3,26.3,26.26,2.88,5635.79,10.45,3.42,5.85,5383.64,4.58,6.58,15.86,95.54,25757.41,18.09,5.54,1821.4,49.71,-0.07,-0.14,0.06,1335.75,20.1665,2.2125,3.3656
2016-07-29 00:00:00,26.02,26.1,26.1,26.02,2.88,5637.33,10.46,3.42,5.85,5382.97,4.59,6.59,15.83,95.51,25571.78,18.12,5.54,1786.8,47.26,-0.09,-0.14,0.05,1351.28,20.3363,2.225,3.3575
2016-07-30 00:00:00,25.78,25.9,25.9,25.78,2.87,5638.87,10.46,3.42,5.86,5382.31,4.59,6.61,15.8,95.47,25386.15,18.14,5.53,1752.2,44.82,-0.1,-0.13,0.03,1351.9034,20.3725,2.2182,3.3556
2016-07-31 00:00:00,25.54,25.7,25.7,25.54,2.87,5640.41,10.46,3.42,5.86,5381.65,4.6,6.62,15.77,95.43,25200.52,18.16,5.52,1717.6,42.37,-0.12,-0.13,0.02,1352.5267,20.4088,2.2113,3.3538
2016-08-01 00:00:00,25.3,25.5,25.5,25.3,2.87,5641.96,10.47,3.43,5.87,5380.98,4.61,6.63,15.75,95.39,25014.89,18.19,5.52,1683,39.93,-0.13,-0.13,0,1353.15,20.445,2.2045,3.3519
2016-08-02 00:00:00,25.85,25.55,25.95,25.45,2.87,5643.5,10.47,3.43,5.87,5380.32,4.62,6.64,15.72,95.36,25014.89,18.21,5.51,1732.5,45.57,-0.11,-0.13,0.02,1363.57,20.6225,2.214,3.3481
2016-08-03 00:00:00,26.4,25.6,26.4,25.6,2.86,5645.04,10.47,3.43,5.87,5379.66,4.63,6.65,15.69,95.32,25865.98,18.23,5.5,1782,51.22,-0.1,-0.13,0.03,1358.18,20.4103,2.2035,3.349
2016-08-04 00:00:00,26.5,26.5,26.5,26.5,2.86,5646.58,10.47,3.43,5.88,5378.99,4.64,6.67,15.66,95.28,25943.36,18.26,5.49,1548,52.1,-0.06,-0.11,0.05,1361.15,20.354,2.18,3.3324
2016-08-05 00:00:00,26.46,26.38,26.46,26.38,2.86,5648.13,10.48,3.44,5.88,5378.33,4.65,6.68,15.64,95.24,25943.36,18.28,5.49,1551.25,51.73,-0.06,-0.11,0.05,1336,19.7095,2.16,3.332
2016-08-06 00:00:00,26.43,26.25,26.43,26.25,2.86,5649.67,10.48,3.44,5.89,5377.67,4.65,6.69,15.61,95.21,25904.67,18.3,5.48,1554.5,51.36,-0.06,-0.11,0.05,1335.77,19.7188,2.1633,3.3253
2016-08-07 00:00:00,26.39,26.13,26.39,26.13,2.85,5651.21,10.48,3.44,5.89,5377,4.66,6.7,15.58,95.17,25865.98,18.33,5.47,1557.75,50.99,-0.05,-0.1,0.05,1335.54,19.7282,2.1667,3.3187
2016-08-08 00:00:00,26.35,26,26.35,26,2.85,5652.75,10.49,3.44,5.9,5376.34,4.67,6.71,15.56,95.13,25827.3,18.35,5.47,1561,50.62,-0.05,-0.1,0.05,1335.31,19.7375,2.17,3.312
2016-08-09 00:00:00,25.8,25.8,25.8,25.8,2.85,5654.3,10.49,3.45,5.9,5375.68,4.68,6.73,15.53,95.09,25401.75,18.37,5.46,1279,45.52,-0.08,-0.1,0.02,1340.73,19.8577,2.1545,3.3055
2016-08-10 00:00:00,25.92,26,26,25.92,2.85,5655.84,10.49,3.45,5.91,5375.02,4.69,6.74,15.5,95.06,25494.6,18.4,5.45,1240,46.78,-0.09,-0.1,0,1346.61,20.153,2.175,3.308
2016-08-11 00:00:00,26,26,26,26,2.85,5657.38,10.5,3.45,5.91,5374.35,4.7,6.75,15.47,95.02,25556.5,18.42,5.45,1083,47.65,-0.1,-0.1,0,1338.78,19.9685,2.194,3.3129
